,$35k - 40k,$5k - 10k,$30k - 35k,$25k - 30k,$1 - 10k,$20k - 25k,$10k - 15k,$50k - 60k,$40k - 45k,tax_year,type,$45k - 50k,$150k - 250k,$80k - 90k,$15k - 20k,$90k - 100k,< $5k,item_category,> $250k,$60k - 70k,$70k - 80k,item,< $0,$100k - 150k
1377,1916874.873304214,1520572.3842960459,2189200.380456886,2639544.117966168,,3167241.015094692,3349497.7747455062,2820741.245293432,1835283.1843907682,2010,$,1580971.4267384673,3144988.7363001145,1342554.1539394357,3549768.283896693,1073407.543757418,309412.6384769655,non-refundable tax credits,2831337.5685289437,2275030.598664537,1709186.9378881687,PPIP premiums payable on self-employment income,,3342080.3484806474
1378,1245112484.7303095,1166208023.3893893,1257991255.9907515,1231317131.5099962,,1256709100.8792546,1267729277.0441878,1662092638.900257,1155131686.7113082,2010,$,1015002729.34792,342417006.4586163,729883221.5206907,1249281078.2911606,515929680.1754866,847884936.7036816,non-refundable tax credits,164756931.82736635,1259274470.7345722,978845955.2037042,Canada employment amount,,976939676.6536355
1379,90573132.4878668,49621522.07958156,88353202.7700269,88397707.32761607,,89929935.66747117,70977351.9284335,129755156.9158214,85383053.36711276,2010,$,78142585.70028704,25362299.66419921,58049837.58110822,81979514.34386612,43169420.86147799,39547597.579579815,non-refundable tax credits,10026241.045441942,96886421.87158516,76229949.35627703,public transit amount,,82644963.44305632
1380,41093601.13964109,8544875.057117293,35857957.82897435,30160314.825239275,,25504290.395555075,14589017.830653632,88514266.8832067,43933415.76675844,2010,$,44849997.72663028,59356364.23604691,74371354.26076815,20202949.880828165,60576001.0404544,10468107.724362817,non-refundable tax credits,35915177.974446125,84081824.87379181,82248660.95404816,children's fitness amount,,130856114.89999115
1381,81359629.43458866,6055798.729095402,70674297.08389783,54005221.00211309,,37140112.94047137,11855166.435891405,138043600.9506393,83006298.0653873,2010,$,79079300.67430636,10465988.459715713,41226055.180084996,22966470.98064983,26347757.72510187,7204440.1678249575,non-refundable tax credits,2660736.7644371926,102544858.47934882,67651166.0648061,home buyers' amount,,41058633.2729639
1382,886912.2548123976,141990.73135586773,747040.7881036324,584917.0426002907,,412196.9738614369,216164.9940044553,2303640.6714004213,1091421.2932577892,2010,$,1177251.5114654405,1213279.010466183,1663622.747975465,298816.3152414529,1324540.4044390644,73114.63032503637,non-refundable tax credits,858302.1820765138,2414902.0653733024,1950783.1076578544,adoption expenses,,2747626.614968396
1383,787820738.0755023,113367943.03210127,893346342.2810007,919522439.5696872,,1148143411.5374875,343913207.29947066,765087386.2060338,750357437.2763478,2010,$,540362682.2919314,116605119.78055038,212959606.2257128,930980243.8842473,138351953.9567927,40507624.46471725,non-refundable tax credits,62804407.81688269,528775602.83389854,325920650.44557035,pension income amount,,285046393.1969044
1384,73840478.46666896,15308508.178344933,72010493.44389595,65555213.32882173,,57372732.52635897,24812350.48827611,100004919.79979649,70573632.01316045,2010,$,63661650.36663564,20436068.99200944,46365271.94930857,41978394.129806384,32865556.14726562,16390392.78069076,non-refundable tax credits,7932407.574104669,73945382.06670055,57675787.37089463,caregiver amount,,65022218.27007546
1385,291663797.057482,381856521.5411939,371506033.0047453,441345339.8176847,,563131002.0280771,751887546.3515557,220174642.71677327,231542378.2838311,2010,$,168042851.66269878,26840486.755553205,50769103.88598757,654923771.3203515,32211763.00363449,225630689.55073863,non-refundable tax credits,16767621.887875006,136406469.01075262,78526172.60141261,disability amount,,61792458.94789124
1386,144711867.16274732,47382518.97991777,135333061.4669952,117202752.41103327,,102936922.43906279,73208937.60183242,224322043.63115287,143973303.4332321,2010,$,130912275.41313936,60088570.17162082,116137821.92586428,90442797.71206996,84590448.38909641,60599312.95157253,non-refundable tax credits,28417219.652997464,179362903.77519682,146188994.62177777,disability amount transferred from a dependant,,164083005.66958776
1387,30842718.04160628,1939127.1520987903,29997131.44741239,26247092.654364504,,21623916.82671039,6713830.40202073,44576612.58715406,29290356.68760369,2010,$,26183514.714951426,2373576.404754804,11777813.27627216,15508778.687496118,6369449.896866572,1984691.3420114943,non-refundable tax credits,656972.040601776,33910353.61828715,20806940.305252373,interest paid on student loans,,9553645.029138085
1388,684848847.7697622,2588681.7664357075,862459119.6818054,1068287400.370018,,1239928763.403497,295332244.16161644,627106303.562484,542175713.1975276,2010,$,424800240.7177554,53913032.98996413,152511820.6964081,1144693248.6920047,102561812.59652564,698297.7012202748,non-refundable tax credits,18113354.93878509,407775128.1752575,233844959.32290795,"tuition, education, and textbook amounts",,181262824.5313242
1389,190110754.4329772,2353443.39060733,156536304.26125574,119302943.67631188,,85272851.60546342,8130558.818608752,384430368.4550999,202147117.99619585,2010,$,204165717.57256097,270114054.4934202,307882529.40175754,40313711.74950737,257959012.1099638,2325892.950194997,non-refundable tax credits,169273084.79034182,352734646.3930348,348337172.2502971,"tuition, education, and textbook amounts transferred from a child",,591622395.9437232
1390,264669663.61501387,354163030.7651819,372972564.1405402,511271536.48115534,,705841223.7316363,830254774.1044358,208601338.4789465,189544910.7722008,2010,$,144094101.51811695,35740338.64106017,75221179.38425624,834553702.4410832,53048373.01394631,724599894.755464,non-refundable tax credits,16417943.221103093,145670834.41556117,103203949.78459772,amounts transferred from spouse or common-law partner,,102590422.66926152
1391,919483233.1737161,155707671.78423867,1053259694.7574145,1082568065.1945183,,1159851289.0804055,413345615.3001664,848319385.9563375,827295221.024757,2010,$,608302068.3487433,264926094.63731328,247290633.8764498,973964229.0891037,175487828.36796987,104284774.75461996,non-refundable tax credits,257455686.7562769,574247604.7344532,364119336.0772695,medical expenses,,445415387.57244503
1392,4167891024.6201096,4265696147.716213,4467564582.411315,4622979795.674253,,5426457660.962549,6089149596.846855,5037537630.352563,3808810240.241326,2010,$,3187895368.345352,1087191241.0221725,2063404009.901852,6773511013.747786,1461810473.7935116,5175177511.387929,non-refundable tax credits,579820211.1240094,3726096400.697239,2792056998.2948995,total tax credits on personal amounts,,2862768382.510121
1393,380420719.74278194,11716354.601506187,341672084.93515974,267936510.06852242,,203571263.83904868,61462913.2952668,714732598.5585546,402258682.2988497,2010,$,382949002.4667752,820926830.7602142,500799190.22749835,119140819.93080851,403878860.1215596,3917460.700168977,non-refundable tax credits,2482548992.9088144,663440036.3047327,569204814.5066731,donations and gifts,,1110420500.8190632
1394,613527.1153361747,1089302.0286106863,436568.5173031157,422793.29709694936,,342261.24050705426,132454.04044390644,1835283.1843907677,721609.6123384023,2010,$,683462.8486905573,6679922.16766709,2154232.5137796947,526637.2648049721,1476067.8267068937,37087.13132429381,non-refundable tax credits,29370888.74419359,1873429.9480386127,1832104.287420114,eligible cultural and ecological gifts,,4560657.520564587
1395,101517015.12550408,2441392.873462084,90466109.62318812,70201701.06759398,,52200667.15510531,8923163.796625089,193315082.57939613,107872689.80216452,2010,$,103104344.34618388,233651046.60769808,136825023.77855536,29238434.70374969,111203114.19508608,673926.157778596,non-refundable tax credits,718902251.7517289,180749962.48672545,155699194.72565025,total tax credit on donations and gifts,,309517542.07699704
1396,4269408039.745613,4268137540.589675,4558030692.034503,4693181496.741848,,5478658328.117655,6098071701.011156,5230852712.931959,3916682930.04349,2010,$,3290999712.691536,1320842287.6298707,2200229033.680407,6802750508.083857,1573013587.9885974,5175851437.545708,non-refundable tax credits,1298721403.2434144,3906846363.1839643,2947756193.02055,total federal non-refundable tax credits,,3172284864.954795
1397,131165527.53846812,73114.63032503637,95434725.58831991,65296663.04187523,,39860189.11502744,4571253.8438001,379575133.148588,168335310.18399894,2010,$,173412008.64613298,1010478099.3263564,327114856.0742127,17427772.825447436,273905418.9470866,33908.23435364005,non-refundable tax credits,3022574712.1218557,397625969.78028363,360829177.71264285,federal dividend tax credit,,1026404373.1493317
1398,261729.18391715921,0.0,112321.02629643268,60399.04244242133,,23311.911118127533,0.0,1571434.735826506,377229.1071842456,2010,$,596572.9981593547,29233136.54213193,3764873.645577597,11655.955559063766,4135744.958820535,0.0,non-refundable tax credits,10759506.61333941,2266553.5400761273,3225520.79289001,overseas employment tax credit,,25444950.985436205
1399,3150286.897917872,0.0,2649080.808878129,1813030.9055961915,,1091421.2932577892,86889.85053120262,8508847.55811655,3912162.538551221,2010,$,4072167.01940746,14359077.61644301,5370216.615757743,480013.44256871706,4508735.536710575,0.0,tax payable,32125932.78542685,8502489.764175244,6292096.737247333,minimum tax carryover,,15213141.26922532
1400,3878099597.878342,12720886.044232775,3073000495.1350136,2115080159.0568,,1305833655.3990908,110061890.1826214,9780179585.060814,4480971050.568886,2010,$,4672544097.608363,12300817061.839676,8128081398.236291,569651979.3472116,6680989217.416906,10496717.797098698,tax payable,23407769696.645275,9785085682.718857,9217266867.291388,basic federal tax,,17928547644.13149
1401,7132385.169823472,85830.21820765139,5460285.3632596,3995873.49211177,,2589741.398759259,383586.90112555306,24040938.156730797,8825677.622858375,2010,$,10384396.770802263,136874826.49776226,30897818.922430944,1367985.3297046658,29125054.0451297,39206.39597139631,non-refundable tax credits,377370038.28327787,28434173.77017429,30640328.26780799,federal foreign tax credit,,117826875.84960498
1402,1125329.527611429,0.0,956847.9881667802,703595.862838031,,478953.8102451657,47683.45455980632,2319535.15625369,1325600.0367626157,2010,$,1225994.598348798,2465764.4169037626,1495141.208530816,171660.43641530274,1204801.951877773,0.0,non-refundable tax credits,2861007.2735883794,2211452.6592514617,1786540.0975074102,federal political contribution tax credit,,3414135.3464821326
1403,1049036.000315739,0.0,928237.9154308964,707834.3921322359,,534054.6910698308,63577.939413075095,2702062.4250556915,1273678.0529086043,2010,$,1202682.6872306706,14460802.319503933,2560071.693699824,309412.6384769655,2568548.752288234,0.0,non-refundable tax credits,72793561.73100033,2719016.542232512,2617291.8391715917,investment tax credit,,10545460.883982057
1404,9196548.936101312,-2983924.623120325,6110899.609920068,2635305.5886719627,,1583090.69138557,63577.939413075095,22450430.039080366,10031539.207059698,2010,$,11539396.00347313,3706593.867782278,11577542.767120974,535114.323393382,8202613.8166102385,1059.6323235512516,non-refundable tax credits,1076586.4407280716,19797110.700908035,16905374.08993667,labour-sponsored funds tax credit,,15029824.877250953
1405,113380.65861998392,56160.51314821634,89009.11517830512,67816.4687072801,,236298.0081519291,55100.88082466508,380408.00415489933,240536.5374461341,2010,$,127155.87882615019,36159953.04118646,2551594.635111414,29669.705059435044,3405658.2878937223,1063870.852845457,tax payable,113839479.4160816,721609.6123384023,1300168.8609973858,alternative minimum tax payable,,22600897.82902465
1406,3860784146.0791907,12084047.017778473,3060751145.474761,2107553590.6626148,,1301623736.1776216,109873275.62902927,9731123906.642006,4460780816.27594,2010,$,4649515108.320624,12151638844.433159,8083894730.344205,568114452.8457386,6642224688.124432,5551413.743085007,tax payable,22990455758.29341,9734191542.218687,9167784157.04619,net federal tax,,17791536125.06399
1407,135460217.34582135,57350480.24756439,142750487.73185396,151349404.03747237,,156501336.39457855,137679087.43133768,169874955.9501189,132547288.08837897,2010,$,113819346.40193416,87872129.69513464,63597012.79489902,152192871.36701918,48340426.6004081,3307112.4818034563,non-refundable tax credits,73692129.9413718,116163253.10162953,84085003.77076247,CPP contributions on self-employment,,129650253.31578983
1408,110201.76164933016,29669.705059435044,102784.3353844714,105963.23235512516,,125036.61417904767,80532.05658989513,129275.1434732527,111261.3939728814,2010,$,80532.05658989513,13775.22020616627,38146.763647845066,104903.60003157392,24371.54344167879,5298.161617756258,non-refundable tax credits,0.0,85830.21820765139,47683.45455980632,EI premiums payable on self-employment,,36027.49900074255
1409,0.0,0.0,0.0,0.0,,0.0,0.0,16231447.932158072,0.0,2010,$,1059.6323235512516,245623832.23150367,129385345.23490202,0.0,119927067.11488356,0.0,tax payable,161814332.86486453,76212995.23910022,111604714.84571202,social benefits repayment,,419931230.1910375
1410,1536738135.024144,3973621.2133171936,1224271636.1907039,881487996.9481387,,508016345.98320585,28134297.82260929,3981752831.7681265,1863283968.5406094,2010,$,1920290068.28302,5459414345.48964,3421570786.4964924,167303228.30086002,2883886854.7184978,1273678.0529086043,tax payable,10270208672.351736,3930159333.934415,3710078998.494438,net provincial or territorial tax,,7941970755.824718
1411,5533337475.277546,73438877.81604305,4428043475.639824,3140606097.0099072,,1966337450.5352628,275771431.4688603,13899916678.369457,6456965990.100995,2010,$,6684053674.096617,17944625445.376736,11699109085.440392,887737708.3924439,9694805008.752287,10145979.498003233,tax payable,33496174072.348362,13857750729.318384,13074280841.563385,total tax payable,,26283523873.280518
1412,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2009,$,0.0,0.0,0.0,0.0,0.0,0.0,number items,0.0,0.0,0.0,number of taxable returns,,0.0
1413,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2009,$,0.0,0.0,0.0,0.0,0.0,0.0,number items,0.0,0.0,0.0,number of non-taxable returns,,0.0
1414,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2009,$,0.0,0.0,0.0,0.0,0.0,0.0,number items,0.0,0.0,0.0,total number of returns,,0.0
1415,38766039404.69927,7260471475.765437,33242123262.40114,26536452583.98928,,21461599543.07188,11957363443.56974,76488259605.24313,40409866023.72317,2009,$,40185034599.46941,43733040993.49535,52368844337.94713,16588147660.717346,38825815647.7137,2393000796.673513,income items,53776232853.240166,68484480194.52026,61430860743.60924,employment income,,88383636526.15216
