,item,type,tax_year,total,< $5k,$5k - 10k,$10k - 15k,$15k - 20k,$20k - 25k,$25k - 30k,$30k - 35k,$35k - 40k,$40k - 45k,$45k - 50k,$50k - 55k,$55k - 60k,$60k - 70k,$70k - 80k,$80k - 90k,$90k - 100k,$100k - 150k,$150k - 250k,> $250k
805,Registered Retirement Savings Plan deduction,$,2009,33335823000.0,31062000.0,44462000.0,108030000.0,244943000.0,410569000.0,609299000.0,860043000.0,1127732000.0,1328266000.0,1471496000.0,1532310000.0,1489051000.0,2908367000.0,2769310000.0,2516605000.0,2173389000.0,6630780000.0,4244122000.0,2835985000.0
806,Saskatchewan Pension Plan deduction,$,2009,5810000.0,144000.0,184000.0,321000.0,364000.0,404000.0,461000.0,442000.0,519000.0,450000.0,385000.0,337000.0,251000.0,433000.0,335000.0,239000.0,150000.0,272000.0,89000.0,29000.0
807,Deduction for elected split-pension amount,$,2009,10223327000.0,737000.0,2122000.0,5961000.0,26941000.0,154023000.0,354009000.0,509159000.0,658986000.0,786476000.0,890150000.0,902664000.0,837479000.0,1312031000.0,886519000.0,605258000.0,447643000.0,1095105000.0,508177000.0,239886000.0
808,"Annual union, professional, or like dues",$,2009,3585411000.0,22252000.0,29448000.0,41878000.0,54545000.0,76098000.0,107174000.0,154255000.0,204214000.0,226771000.0,244150000.0,256994000.0,252584000.0,476742000.0,432239000.0,355655000.0,218983000.0,329902000.0,78074000.0,23453000.0
809,Universal Child Care Benefit repayment,$,2009,6483000.0,1969000.0,938000.0,1029000.0,631000.0,359000.0,266000.0,247000.0,212000.0,151000.0,102000.0,128000.0,86000.0,124000.0,73000.0,73000.0,25000.0,61000.0,6000.0,1000.0
810,Child care expenses,$,2009,3967624000.0,29243000.0,77201000.0,136780000.0,201239000.0,256242000.0,303080000.0,341799000.0,347965000.0,322093000.0,289995000.0,254699000.0,216676000.0,343524000.0,253046000.0,187553000.0,114677000.0,196618000.0,68724000.0,26472000.0
811,Disability supports deductions,$,2009,6814000.0,33000.0,95000.0,174000.0,315000.0,438000.0,309000.0,367000.0,419000.0,263000.0,322000.0,194000.0,203000.0,431000.0,311000.0,430000.0,185000.0,908000.0,395000.0,1023000.0
812,Business investment loss,$,2009,326529000.0,9693000.0,6458000.0,7624000.0,10107000.0,10167000.0,11281000.0,13855000.0,9529000.0,13448000.0,11707000.0,10356000.0,10659000.0,18274000.0,18169000.0,14360000.0,13453000.0,40824000.0,33267000.0,63298000.0
813,Moving expenses,$,2009,430792000.0,3653000.0,6352000.0,9411000.0,13293000.0,16327000.0,20058000.0,20134000.0,21048000.0,22238000.0,21943000.0,22734000.0,22335000.0,41263000.0,37508000.0,31361000.0,25153000.0,57974000.0,26612000.0,11396000.0
814,Support payments made,$,2009,1037257000.0,3006000.0,2103000.0,3884000.0,5834000.0,9443000.0,13726000.0,17919000.0,22308000.0,24414000.0,26562000.0,29155000.0,27263000.0,56633000.0,58463000.0,57044000.0,52548000.0,183085000.0,169092000.0,274774000.0
815,Carrying charges and interest expenses,$,2009,4079714000.0,36065000.0,29511000.0,45907000.0,81267000.0,88801000.0,100952000.0,110408000.0,124487000.0,135080000.0,132176000.0,129354000.0,121697000.0,239713000.0,222812000.0,193115000.0,164690000.0,527445000.0,467563000.0,1128672000.0
816,Deductions for CPP/QPP contributions on self-employment/other earnings,$,2009,1187028000.0,2752000.0,33916000.0,85395000.0,97173000.0,96596000.0,91848000.0,85267000.0,79815000.0,76583000.0,64834000.0,53058000.0,43159000.0,67843000.0,48943000.0,37383000.0,28053000.0,80835000.0,60603000.0,52972000.0
817,Deduction for PPIP premiums on self-employment income,$,2009,27718000.0,215000.0,1070000.0,2292000.0,2456000.0,2161000.0,1810000.0,1501000.0,1327000.0,1213000.0,1084000.0,981000.0,905000.0,1532000.0,1133000.0,890000.0,692000.0,2277000.0,2199000.0,1981000.0
818,Exploration and development expenses,$,2009,1123574000.0,1947000.0,787000.0,986000.0,1251000.0,1823000.0,2921000.0,4514000.0,4378000.0,5369000.0,6581000.0,7958000.0,8698000.0,19381000.0,21631000.0,23691000.0,21678000.0,105020000.0,152888000.0,732071000.0
819,Other employment expenses,$,2009,4015578000.0,6593000.0,9433000.0,21575000.0,44508000.0,72858000.0,102671000.0,134646000.0,161306000.0,187330000.0,204860000.0,211261000.0,211530000.0,395903000.0,330886000.0,275459000.0,232186000.0,669645000.0,409949000.0,332977000.0
820,Clergy residence deduction,$,2009,352059000.0,183000.0,541000.0,1538000.0,3389000.0,6483000.0,12406000.0,18560000.0,21169000.0,26913000.0,29588000.0,33820000.0,34270000.0,59081000.0,40124000.0,23282000.0,14498000.0,20730000.0,4607000.0,876000.0
821,Other deductions,$,2009,1842743000.0,33088000.0,19661000.0,33027000.0,45387000.0,53213000.0,57038000.0,57855000.0,57668000.0,51216000.0,47495000.0,45066000.0,39571000.0,71609000.0,62364000.0,56219000.0,54203000.0,208816000.0,265918000.0,583331000.0
822,Total deductions before adjustments,$,2009,80491096000.0,190203000.0,275298000.0,532894000.0,887065000.0,1358922000.0,1975675000.0,2678282000.0,3388706000.0,3904205000.0,4258962000.0,4406422000.0,4265951000.0,7945730000.0,7152218000.0,6322181000.0,4874180000.0,12370974000.0,7137462000.0,6565767000.0
823,Social benefits repayment,$,2009,1060172000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528000.0,19437000.0,73309000.0,97850000.0,105651000.0,96438000.0,336514000.0,197238000.0,132207000.0
824,Net income after adjustments,$,2009,961034413000.0,4264583000.0,15443416000.0,31288357000.0,42709833000.0,41997735000.0,43749606000.0,49575116000.0,52969191000.0,53531124000.0,49335422000.0,46273689000.0,42445407000.0,76543130000.0,64941294000.0,53752639000.0,39948440000.0,97110366000.0,57704147000.0,97450915000.0
825,Canadian Forces personnel and police deduction,$,2009,260346000.0,9000.0,8000.0,27000.0,42000.0,199000.0,369000.0,803000.0,1477000.0,4196000.0,6400000.0,20012000.0,24668000.0,62212000.0,48100000.0,31827000.0,21399000.0,33950000.0,4068000.0,579000.0
826,Employee home relocation loan deduction,$,2009,456000.0,0.0,1000.0,3000.0,1000.0,1000.0,0.0,1000.0,2000.0,2000.0,3000.0,30000.0,3000.0,22000.0,19000.0,24000.0,33000.0,140000.0,120000.0,50000.0
827,Security options deductions,$,2009,1546229000.0,682000.0,127000.0,254000.0,322000.0,366000.0,560000.0,660000.0,824000.0,1027000.0,1163000.0,1250000.0,1524000.0,3616000.0,4582000.0,4768000.0,6639000.0,44127000.0,100998000.0,1372631000.0
828,Other payments deductions,$,2009,23574432000.0,387536000.0,3108369000.0,7433756000.0,5604545000.0,1943445000.0,1075807000.0,812959000.0,672516000.0,537423000.0,444246000.0,318073000.0,250227000.0,333652000.0,193396000.0,122163000.0,81434000.0,157710000.0,65493000.0,31682000.0
829,Limited partnership losses of other years,$,2009,54721000.0,5000.0,7000.0,8000.0,7000.0,23000.0,19000.0,33000.0,71000.0,130000.0,128000.0,173000.0,113000.0,288000.0,247000.0,146000.0,245000.0,1157000.0,2077000.0,49821000.0
830,Non-capital losses of other years,$,2009,332440000.0,9711000.0,4954000.0,10257000.0,17093000.0,19969000.0,18957000.0,18559000.0,15352000.0,14282000.0,12648000.0,9970000.0,8733000.0,14202000.0,9578000.0,9173000.0,6294000.0,20784000.0,19598000.0,92323000.0
831,Net capital losses of other years,$,2009,996514000.0,1703000.0,3920000.0,6433000.0,10327000.0,15005000.0,17269000.0,19996000.0,22635000.0,25263000.0,25269000.0,26994000.0,27197000.0,53341000.0,47750000.0,42860000.0,41109000.0,146579000.0,141966000.0,320897000.0
832,Capital gains deduction,$,2009,3312170000.0,1307000.0,1018000.0,2083000.0,4110000.0,6692000.0,11356000.0,15797000.0,19894000.0,23365000.0,29259000.0,33025000.0,37211000.0,97176000.0,87184000.0,91717000.0,86939000.0,374626000.0,646613000.0,1742798000.0
833,Northern residents deductions,$,2009,845110000.0,1206000.0,4837000.0,15848000.0,32850000.0,38714000.0,41390000.0,41556000.0,41366000.0,41402000.0,39649000.0,39240000.0,38487000.0,71966000.0,69839000.0,66781000.0,56878000.0,137435000.0,56255000.0,9412000.0
834,Additional deductions,$,2009,1055470000.0,14677000.0,21659000.0,63508000.0,100765000.0,100480000.0,82127000.0,75013000.0,64634000.0,54141000.0,43604000.0,27754000.0,27860000.0,42384000.0,30853000.0,24199000.0,19990000.0,76564000.0,86113000.0,99146000.0
835,Farming/fishing losses of prior years,$,2009,106386000.0,1579000.0,754000.0,2037000.0,3744000.0,5653000.0,6456000.0,5982000.0,6261000.0,5442000.0,4660000.0,4341000.0,4873000.0,7668000.0,5554000.0,4548000.0,3536000.0,11430000.0,9156000.0,12709000.0
836,Total deductions from net income,$,2009,32135265000.0,419029000.0,3147154000.0,7536217000.0,5775634000.0,2132720000.0,1256028000.0,993302000.0,846787000.0,707907000.0,608481000.0,482577000.0,422013000.0,688558000.0,499159000.0,399993000.0,325974000.0,1011293000.0,1140839000.0,3741600000.0
837,Taxable income assessed,$,2009,929005489000.0,3882157000.0,12305693000.0,23766899000.0,36945807000.0,39869031000.0,42496283000.0,48584282000.0,52124799000.0,52824635000.0,48728323000.0,45792177000.0,42024507000.0,75856037000.0,64443643000.0,53353713000.0,39623697000.0,96103402000.0,56567503000.0,93712901000.0
838,Basic personal amount,$,2009,263923957000.0,27279313000.0,20996266000.0,26193349000.0,25706182000.0,19926003000.0,17130549000.0,16573163000.0,15509161000.0,13965285000.0,11648630000.0,9964117000.0,8389757000.0,13463959000.0,9964543000.0,7320732000.0,4891869000.0,9529142000.0,3598551000.0,1873384000.0
839,Age amount,$,2009,26536628000.0,667408000.0,1207748000.0,3871888000.0,6595813000.0,3845111000.0,2609335000.0,2282714000.0,1702289000.0,1316803000.0,827621000.0,561961000.0,382945000.0,423804000.0,142287000.0,48095000.0,19595000.0,21008000.0,6932000.0,3270000.0
840,Spouse or common-law partner amount,$,2009,14330781000.0,1030225000.0,785795000.0,1196240000.0,1319690000.0,1174838000.0,958328000.0,868568000.0,784381000.0,680037000.0,595739000.0,530272000.0,468692000.0,808957000.0,670964000.0,535424000.0,402623000.0,904580000.0,396179000.0,219249000.0
841,Amount for eligible dependant,$,2009,9450550000.0,700007000.0,807746000.0,1169412000.0,1019455000.0,843484000.0,722667000.0,671552000.0,606729000.0,501672000.0,410110000.0,336842000.0,275134000.0,422212000.0,306670000.0,221779000.0,132983000.0,213809000.0,62658000.0,25628000.0
842,Amount for children 17 and under,$,2009,13469918000.0,707631000.0,550100000.0,796240000.0,821080000.0,798292000.0,779300000.0,801621000.0,802615000.0,752179000.0,688961000.0,639138000.0,577172000.0,1018026000.0,861611000.0,701522000.0,496543000.0,1021695000.0,417502000.0,238690000.0
843,Amount for infirm dependents age 18 or older,$,2009,43985000.0,868000.0,854000.0,1525000.0,2582000.0,3287000.0,3319000.0,3236000.0,3332000.0,2978000.0,2505000.0,2530000.0,2078000.0,3629000.0,2567000.0,2096000.0,1398000.0,3203000.0,1328000.0,669000.0
844,CPP or QPP contributions employment,$,2009,20412403000.0,70315000.0,182670000.0,379082000.0,588107000.0,805668000.0,1032505000.0,1327329000.0,1575904000.0,1661938000.0,1635647000.0,1494230000.0,1300178000.0,2144544000.0,1679441000.0,1269539000.0,853282000.0,1608694000.0,552179000.0,251153000.0
845,CPP or QPP contributions self-employment,$,2009,1187028000.0,2752000.0,33916000.0,85395000.0,97173000.0,96596000.0,91848000.0,85267000.0,79815000.0,76583000.0,64834000.0,53058000.0,43159000.0,67843000.0,48943000.0,37383000.0,28053000.0,80835000.0,60603000.0,52972000.0
846,Employment Insurance premiums,$,2009,6880480000.0,55945000.0,105102000.0,170433000.0,236981000.0,306159000.0,379310000.0,473550000.0,552557000.0,573758000.0,532791000.0,479422000.0,417717000.0,684277000.0,534622000.0,405750000.0,270255000.0,489768000.0,154106000.0,57977000.0
847,Provincial Parental Insurance Plan (PPIP) premiums paid,$,2009,561015000.0,3409000.0,7367000.0,12599000.0,18818000.0,24924000.0,32262000.0,41408000.0,46808000.0,44205000.0,42591000.0,40400000.0,37032000.0,63861000.0,47363000.0,28817000.0,19032000.0,34268000.0,10835000.0,5015000.0
848,PPIP premiums payable on employment income,$,2009,17878000.0,53000.0,141000.0,239000.0,323000.0,401000.0,502000.0,650000.0,790000.0,915000.0,1103000.0,1325000.0,1392000.0,2593000.0,1962000.0,1537000.0,1165000.0,2103000.0,536000.0,148000.0
849,PPIP premiums payable on self-employment income,$,2009,35695000.0,279000.0,1377000.0,2952000.0,3164000.0,2784000.0,2331000.0,1933000.0,1710000.0,1562000.0,1397000.0,1264000.0,1165000.0,1972000.0,1459000.0,1145000.0,891000.0,2931000.0,2830000.0,2549000.0
850,Canada employment amount,$,2009,17129889000.0,837731000.0,1132083000.0,1191715000.0,1179931000.0,1180227000.0,1172982000.0,1202389000.0,1185277000.0,1083283000.0,949307000.0,832781000.0,713381000.0,1160498000.0,891567000.0,666510000.0,447352000.0,853014000.0,303378000.0,146481000.0
851,Public transit amount,$,2009,1113522000.0,33381000.0,43990000.0,61856000.0,72709000.0,77418000.0,78581000.0,79889000.0,80820000.0,75435000.0,67733000.0,60347000.0,52376000.0,83739000.0,64424000.0,48607000.0,35658000.0,68046000.0,20784000.0,7728000.0
852,Children's fitness amount,$,2009,792418000.0,7846000.0,6959000.0,12019000.0,17934000.0,22895000.0,27563000.0,33403000.0,38163000.0,40324000.0,40763000.0,41106000.0,39642000.0,76978000.0,74025000.0,67541000.0,50544000.0,112006000.0,51695000.0,31014000.0
853,Home renovation expenses,$,2009,15439874000.0,41386000.0,45836000.0,124262000.0,296400000.0,480478000.0,629131000.0,793018000.0,906886000.0,961026000.0,941999000.0,917119000.0,861520000.0,1592294000.0,1382806000.0,1161684000.0,863154000.0,1963655000.0,910348000.0,566871000.0
854,Home buyers' amount,$,2009,935502000.0,6520000.0,5811000.0,12369000.0,24843000.0,41291000.0,58639000.0,77216000.0,87635000.0,90254000.0,84671000.0,78518000.0,69251000.0,107116000.0,70770000.0,44416000.0,25411000.0,38437000.0,9398000.0,2935000.0
855,Adoption expenses,$,2009,20161000.0,109000.0,127000.0,198000.0,267000.0,485000.0,625000.0,792000.0,938000.0,1027000.0,1071000.0,1144000.0,1067000.0,2273000.0,1947000.0,1637000.0,1184000.0,3046000.0,1454000.0,770000.0
856,Pension income amount,$,2009,8167064000.0,38189000.0,106823000.0,325851000.0,857422000.0,1078562000.0,864714000.0,832307000.0,728824000.0,677791000.0,487532000.0,379538000.0,306926000.0,467299000.0,285065000.0,185286000.0,121315000.0,257819000.0,111240000.0,54563000.0
857,Caregiver amount,$,2009,805876000.0,15653000.0,13776000.0,23632000.0,39391000.0,53364000.0,61737000.0,66389000.0,67425000.0,63531000.0,56928000.0,47382000.0,39863000.0,63091000.0,49780000.0,39648000.0,26850000.0,53776000.0,17200000.0,6460000.0
858,Disability amount,$,2009,4209351000.0,201783000.0,340403000.0,669014000.0,590134000.0,521778000.0,404441000.0,332677000.0,261524000.0,205272000.0,148402000.0,109967000.0,83292000.0,114440000.0,67507000.0,42782000.0,27368000.0,53039000.0,22298000.0,13230000.0
859,Disability amount transferred from a dependent,$,2009,1803591000.0,56087000.0,42909000.0,63767000.0,79028000.0,91871000.0,106983000.0,121943000.0,129649000.0,127372000.0,116055000.0,105643000.0,92569000.0,157791000.0,127429000.0,100879000.0,70189000.0,137337000.0,51639000.0,24450000.0
860,Interest paid on student loans,$,2009,323297000.0,1976000.0,1934000.0,6872000.0,16044000.0,22142000.0,27318000.0,31002000.0,32090000.0,29680000.0,27169000.0,24539000.0,21347000.0,32814000.0,20086000.0,11090000.0,5880000.0,8483000.0,2167000.0,665000.0
861,"Tuition, education, and textbook amounts",$,2009,7036001000.0,678000.0,2459000.0,269781000.0,994064000.0,1049436000.0,903484000.0,755948000.0,616498000.0,483763000.0,380713000.0,304484000.0,264619000.0,354415000.0,211043000.0,136871000.0,89261000.0,157963000.0,44898000.0,15624000.0
862,"Tuition, education, and textbook amounts transferred from a child",$,2009,3358578000.0,2075000.0,2139000.0,7774000.0,39555000.0,78097000.0,111944000.0,146771000.0,176516000.0,187441000.0,186554000.0,181584000.0,169829000.0,326984000.0,318844000.0,286513000.0,222631000.0,520954000.0,242597000.0,149776000.0
863,Amounts transferred from spouse,$,2009,5354088000.0,647886000.0,337574000.0,780260000.0,836269000.0,688718000.0,483444000.0,354260000.0,251446000.0,173172000.0,132392000.0,105880000.0,84581000.0,131978000.0,93234000.0,69213000.0,45959000.0,90091000.0,32841000.0,14888000.0
864,Allowable portion of medical expenses,$,2009,9805392000.0,96489000.0,141056000.0,396916000.0,1292024000.0,1078026000.0,997842000.0,951533000.0,826932000.0,725648000.0,521869000.0,410990000.0,328033000.0,500657000.0,316828000.0,214710000.0,153088000.0,388182000.0,233057000.0,231511000.0
865,Total tax credits on personal amounts,$,2009,64971738000.0,4875900000.0,4035444000.0,5673846000.0,6411808000.0,5143850000.0,4450752000.0,4336580000.0,4058507000.0,3675440000.0,3089263000.0,2655837000.0,2253707000.0,3641706000.0,2735668000.0,2047681000.0,1395530000.0,2792682000.0,1097885000.0,599651000.0
866,Allowable charitable donations and government gifts,$,2009,8232264000.0,7831000.0,9157000.0,43435000.0,106874000.0,191591000.0,247343000.0,313000000.0,349727000.0,366941000.0,351724000.0,338228000.0,316801000.0,599490000.0,518216000.0,450670000.0,353439000.0,970951000.0,707190000.0,1989655000.0
867,"Eligible cultural, ecological gifts",$,2009,60757000.0,1478000.0,66000.0,99000.0,162000.0,241000.0,486000.0,387000.0,607000.0,649000.0,676000.0,791000.0,890000.0,1788000.0,1654000.0,1192000.0,1388000.0,5800000.0,5363000.0,37040000.0
868,Total tax credit on donations and gifts,$,2009,2276029000.0,1085000.0,2148000.0,8358000.0,26921000.0,48137000.0,64540000.0,82723000.0,93194000.0,98302000.0,94643000.0,91159000.0,85532000.0,162846000.0,141454000.0,123459000.0,96982000.0,271254000.0,200438000.0,582858000.0
869,Total federal non-refundable tax credits,$,2009,67247767000.0,4876983000.0,4037592000.0,5682204000.0,6438728000.0,5191987000.0,4515292000.0,4419302000.0,4151701000.0,3773742000.0,3183906000.0,2746996000.0,2339239000.0,3804553000.0,2877122000.0,2171140000.0,1492512000.0,3063936000.0,1298323000.0,1182508000.0
870,Federal dividend tax credit,$,2009,6972725000.0,40000.0,80000.0,4718000.0,16842000.0,38220000.0,61679000.0,89064000.0,122147000.0,155419000.0,159960000.0,176570000.0,164422000.0,349785000.0,316409000.0,281643000.0,235630000.0,881967000.0,859087000.0,3059042000.0
871,Basic federal tax,$,2009,105714037000.0,10346000.0,13239000.0,109598000.0,551006000.0,1224019000.0,1990921000.0,2874867000.0,3598640000.0,4090030000.0,4271460000.0,4454011000.0,4454006000.0,8839217000.0,8237303000.0,7278264000.0,5725795000.0,15437545000.0,10817791000.0,21735979000.0
872,Net federal tax,$,2009,104178273000.0,5915000.0,12978000.0,109819000.0,549893000.0,1220440000.0,1983810000.0,2863214000.0,3582386000.0,4071000000.0,4250360000.0,4431859000.0,4430874000.0,8792016000.0,8190920000.0,7234709000.0,5688344000.0,15300838000.0,10674835000.0,20784064000.0
873,CPP contributions on self-employment,$,2009,1827464000.0,3855000.0,53040000.0,129190000.0,144425000.0,146644000.0,143204000.0,136148000.0,128645000.0,124552000.0,104766000.0,85537000.0,68937000.0,107892000.0,77172000.0,58447000.0,43390000.0,120061000.0,81334000.0,70226000.0
874,Net provincial tax,$,2009,46861009000.0,2254000.0,4594000.0,36647000.0,204662000.0,558709000.0,947826000.0,1306856000.0,1620785000.0,1904781000.0,1937234000.0,1986600000.0,1950017000.0,3789820000.0,3516465000.0,3232885000.0,2573371000.0,7089119000.0,4892229000.0,9306154000.0
